"country","date","agricultural_land%","forest_land%","land_area","avg_precipitation","trade_in_services%","control_of_corruption_estimate","control_of_corruption_std","access_to_electricity%","renewvable_energy_consumption%","electric_power_consumption","CO2_emisions","other_greenhouse_emisions","population_density","inflation_annual%","real_interest_rate","risk_premium_on_lending","research_and_development_expenditure%","central_goverment_debt%","tax_revenue%","expense%","goverment_effectiveness_estimate","goverment_effectiveness_std","human_capital_index","doing_business","time_to_get_operation_license","statistical_performance_indicators","individuals_using_internet%","logistic_performance_index","military_expenditure%","GDP_current_US","political_stability_estimate","political_stability_std","rule_of_law_estimate","rule_of_law_std","regulatory_quality_estimate","regulatory_quality_std","government_expenditure_on_education%","government_health_expenditure%","multidimensional_poverty_headcount_ratio%","gini_index","birth_rate","death_rate","life_expectancy_at_birth","population","rural_population","voice_and_accountability_estimate","voice_and_accountability_std","intentional_homicides","year"
"China","2019-01-01",56.0770143746388,23.2311175399783,9424702.9,645,5.25118344792341,-0.28900557756424,0.139454677700996,100,14.33,NA,10762824,12732245.13,149.367573167744,2.89923416358227,3.02438482061574,NA,2.2446300983429,NA,8.49286376989869,NA,0.563922524452209,0.22712205350399,NA,32,NA,58.2183333333333,64.0808813,NA,1.7278278625043,14279968485748,-0.256689161062241,0.227150216698647,-0.243998482823372,0.160830661654472,-0.288801491260529,0.192312523722649,3.53999996185303,2.99503422,NA,38.2,10.41,7.09,77.968,1407745000,558762145,-1.62804806232452,0.123434998095036,0.518966640910828,2019
"Colombia","2019-01-01",44.7129337539432,53.4846327174403,1109500,3240,7.93117914772766,-0.260884940624237,0.135646864771843,99.4442596435547,31.5,NA,79186.7,186444.7985,45.2342550698513,3.52301932741443,7.46754725861933,NA,0.321689993143082,72.7038785770822,14.90052462326,31.3047065647576,0.0608061067759991,0.212476745247841,NA,67,NA,73.7654166666667,65.00690072,NA,3.14073396372243,323031701210.767,-0.949501574039459,0.227150216698647,-0.371536016464233,0.150070056319237,0.331720739603043,0.189988240599632,4.5062198638916,5.7730794,17.5,51.3,14.682,5.411,76.752,50187406,9483412,0.205496594309807,0.122314058244228,25.7534726366066,2019
"Comoros","2019-01-01",70.3922622246104,17.9258463191832,1861,900,17.9547116880217,-1.03627967834473,0.200494661927223,83.3279495239258,53,NA,326.2,618.479881,425.032778076303,NA,6.03679877441353,NA,NA,NA,NA,NA,-1.72172141075134,0.223049566149712,NA,160,NA,NA,16.38375122,NA,NA,1195019531.03671,-0.154699191451073,0.27844700217247,-1.13752460479736,0.217742532491684,-1.17606687545776,0.210151895880699,NA,0.83244753,NA,NA,30.4,8.203,64.068,790986,560303,-0.706908762454987,0.139247685670853,NA,2019
"Congo, Dem. Rep.","2019-01-01",14.8783661586643,56.1331289561324,2267050,1543,4.63910139691676,-1.5398656129837,0.152786895632744,19.1,96.29,NA,3031.2,55443.09684,39.658097527624,NA,19.6802003760225,NA,NA,NA,NA,NA,-1.61820912361145,0.186918824911118,NA,183,NA,33.7533333333333,16.48118911,NA,0.708059012807746,51775829868.7669,-1.59389889240265,0.22282338142395,-1.79825115203857,0.157015338540077,-1.49977791309357,0.168958678841591,NA,0.5603224,NA,NA,42.656,9.38,60.276,89906890,49407432,-1.3139728307724,0.122964560985565,NA,2019
"Congo, Rep.","2019-01-01",31.1215226939971,64.307467057101,341500,1646,15.1249225231962,-1.41993415355682,0.157441303133965,47.7288208007813,69.97,NA,7006.1,20022.05923,16.312541727672,2.20607305781519,NA,NA,NA,NA,7.78456050520683,17.7877951137136,-1.39087569713593,0.211315870285034,NA,180,NA,36.5766666666667,NA,NA,2.74829659857993,12750338736.1661,-0.896963596343994,0.238514930009842,-1.1766904592514,0.163665294647217,-1.34091627597809,0.198133021593094,3.57539010047913,1.12474525,NA,NA,31.676,7.388,62.747,5570733,1817563,-1.27898859977722,0.124075695872307,NA,2019
"Costa Rica","2019-01-01",34.7728162945554,59.1167254210732,51060,2926,24.0931803493417,0.655114948749542,0.148472458124161,99.71,33.42,NA,7956.4,15718.67899,99.57955346651,2.09604635327805,6.02471556816459,NA,NA,NA,13.3742076106881,29.6382263485119,0.372309684753418,0.230883806943893,NA,74,NA,79.7779166666667,81.20259644,NA,NA,64417670555.7821,0.452292859554291,0.233014643192291,0.554161429405212,0.155905216932297,0.559621095657349,0.203235909342766,6.79584980010986,5.23799706,20.715601092999,48.2,12.847,5.468,79.427,5084532,1013042,1.09602379798889,0.12341034412384,11.0727999226674,2019
"Cote d'Ivoire","2019-01-01",66.6666666666667,9.27547169811321,318000,1348,7.62233855887885,-0.538762807846069,0.13242894411087,68.566650390625,62.41,NA,10838.9,25646.69991,82.2250031446541,-1.10686343994202,NA,NA,NA,NA,11.7598374498521,13.737314688284,-0.528571486473084,0.178686946630478,NA,110,NA,56.1083333333333,36.28895457,NA,1.22748072946626,59898479821.1946,-1.02604556083679,0.233014643192291,-0.589263319969177,0.141399919986725,-0.288290113210678,0.158997043967247,3.71637988090515,0.99362508,NA,NA,34.554,8.728,59.319,26147551,12749807,-0.247607246041298,0.11776677519083,NA,2019
"Croatia","2019-01-01",26.8744192695304,34.6045672217854,55964,1113,37.262527844549,0.0773985087871552,0.132831275463104,100,31.6,NA,16523.3,22302.06393,72.6405010363805,0.771820346498083,NA,NA,1.08105003833771,616.810914298716,159.154999880406,288.426567720079,0.48991197347641,0.208442389965057,NA,51,35.6,68.3841666666667,79.07978368,NA,1.60930236735098,61329267533.1316,0.694699943065643,0.227150216698647,0.372456163167953,0.140703737735748,0.562774360179901,0.195882186293602,3.91686010360718,5.55397558,23.3,28.9,8.9,12.7,78.4243902439025,4065253,1738221,0.45530304312706,0.111356988549232,0.799079557208224,2019
"Cuba","2019-01-01",61.6666666666667,31.233140655106,103800,1335,NA,0.039371483027935,0.169898271560669,99.8,23.14,NA,24418.5,39353.62809,109.024055876686,NA,NA,NA,0.553080022335052,NA,NA,NA,-0.175985559821129,0.248062983155251,NA,NA,NA,NA,67.97080866,NA,NA,1.03428e+11,0.603123068809509,0.238514930009842,-0.325435101985931,0.181258291006088,-1.48947477340698,0.215843662619591,9.04697026271606e-06,9.86756992,NA,NA,9.752,9.861,77.611,11316697,2590505,-1.44062495231628,0.130369171500206,4.4182505026975,2019
"Curacao","2019-01-01",NA,0.157657657657658,444,NA,75.0055423543779,NA,NA,100,2.48,NA,NA,NA,354.596846846847,2.62220783425056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2995185474.86034,NA,NA,NA,NA,NA,NA,6.3969464302063,NA,NA,NA,10.1,8.8,NA,157441,17164,NA,NA,NA,2019
"Cyprus","2019-01-01",13.5491341991342,18.6742424242424,9240,498,105.316877153291,0.626630961894989,0.173085018992424,100,11.97,NA,7191,8541.86797,132.990909090909,0.250370996758456,NA,NA,0.714630007743835,NA,23.3010327048071,36.3735363988943,0.986659109592438,0.228548377752304,NA,54,35.3,80.78125,86.06362996,NA,1.85804350217823,25945194240.4544,0.557369947433472,0.232236564159393,0.754275918006897,0.171617314219475,1.01061308383942,0.243838101625443,5.25063991546631,3.83588576,22.3,31.2,10.794,6.769,81.397,1228836,407912,1.04857850074768,0.145263209939003,1.22066686658477,2019
"Czech Republic","2019-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
"Czechia","2019-01-01",45.6399997409511,34.6514173213048,77205.5,677,22.2717042625817,0.561192810535431,0.132831275463104,100,15.88,NA,97712.9,117767.1074,138.226810266108,2.84787595918047,-0.195325158058853,NA,1.92772996425629,NA,14.7687696689181,32.5785832957207,0.949878513813019,0.208442389965057,NA,41,33.1,85.0608333333333,80.86694441,NA,1.15252140285869,252548179964.897,0.94388747215271,0.227150216698647,1.04630982875824,0.140703737735748,1.24349272251129,0.195882186293602,4.54337978363037,6.43899822,12.5,25.3,10.5,10.5,79.2292682926829,10671870,2783117,0.835772931575775,0.11335938423872,0.9205768961203,2019
"Denmark","2019-01-01",65.649125,15.6875,40000,703,46.1776829461435,2.15806865692139,0.145307987928391,100,37.29,NA,29696.5,43569.79676,145.36055,0.758131572511619,NA,NA,2.88800001144409,NA,34.8340429595631,35.9531907511295,1.90285611152649,0.216167613863945,NA,4,NA,86.1170833333333,98.04643475,NA,1.31097718604447,346498737961.635,0.995625197887421,0.227150216698647,1.86805391311646,0.156860053539276,1.56350648403168,0.22064208984375,6.88857984542847,8.4725647,16.5,27.7,10.5,9.3,81.4512195121951,5814422,698080,1.5451831817627,0.123187534511089,1.13874032545199,2019
"Djibouti","2019-01-01",73.4253666954271,0.245901639344262,23180,220,57.5952920076026,-0.859204828739166,0.176298558712006,64.7,26.99,NA,428.27,1388.224359,46.3327868852459,3.31925372703833,NA,NA,NA,NA,NA,NA,-0.786942481994629,0.204656690359116,NA,112,NA,36.60625,59.34196605,NA,NA,3088853638.56832,-0.351149469614029,0.254131972789764,-0.930672645568848,0.164539068937302,-0.802925527095795,0.179804399609566,NA,0.97343284,NA,NA,22.748,8.421,63.085,1073994,237192,-1.42368388175964,0.131429210305214,NA,2019
"Dominica","2019-01-01",33.3333333333333,63.8266666666667,750,2083,54.792536404653,0.554156720638275,0.229300647974014,99.9192276000977,7.91,NA,174.1,241.979596,95.2373333333333,1.50462353858147,2.92551509396417,NA,NA,NA,NA,NA,-0.231091558933258,0.373116880655289,NA,111,NA,NA,73.38194848,NA,NA,611537037.037037,1.06745707988739,0.278495520353317,0.735084474086761,0.269298136234283,0.1474749147892,0.265161126852036,5.57618999481201,3.30796671,NA,NA,13.272,8.369,73.559,71428,20867,0.868815124034882,0.204118594527245,18.2001456011648,2019
"Dominican Republic","2019-01-01",50.2794452494308,44.214655350859,48310,1410,15.2625259738652,-0.819769561290741,0.141026481986046,99,14.89,NA,25775.2,39753.30481,225.251128130822,1.8106037704296,9.71576484075912,NA,NA,NA,13.3027785951135,15.8640481695949,-0.327568829059601,0.226683154702187,NA,115,NA,63.9395833333333,79.71545398,NA,0.689583104134605,88941371980.2651,0.00530691398307681,0.233014643192291,-0.305115938186646,0.155565276741982,-0.00667067803442478,0.196675330400467,4.04276990890503,2.59220481,16.4,41.9,19.291,6.006,73.577,10881882,1977456,0.180307701230049,0.122428424656391,9.42851570029359,2019
"Early-demographic dividend","2019-01-01",39.5652832154105,22.8484588444427,33310592.858,NA,11.2102131607157,NA,NA,92.8276589010379,23.3613434124336,NA,7347348.73,11598584.962349,100.132231486206,2.75980873474449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.5918876242934,NA,2.36637723827523,11696252034573.3,NA,NA,NA,NA,NA,NA,3.66319990158081,2.27641819096445,NA,NA,19.5782706295245,6.46334987171193,71.0165829551575,3335463995,1818676191,NA,NA,NA,2019
"East Asia & Pacific","2019-01-01",47.5946391624637,27.148011008033,24505688.8,NA,10.3445126688516,NA,NA,97.8721175403037,14.2598277749117,NA,14703257.4,18174628.486612,96.0537072110375,1.70397863236256,NA,NA,2.39270524734589,NA,11.1960937840736,NA,NA,NA,NA,NA,NA,NA,63.6674336468544,NA,1.59201541479231,27023995393949,NA,NA,NA,NA,NA,NA,3.44789576530456,4.44500022528847,NA,NA,12.0713942349948,7.25349912380792,76.7977748386655,2353862257,944111133,NA,NA,1,2019
"East Asia & Pacific (IDA & IBRD countries)","2019-01-01",49.2900177594995,30.2971600901202,15902418.9,NA,6.88123264451837,NA,NA,98.2554880270959,15.7506367453546,NA,12480501.7,15467418.874422,130.83849878964,1.93321335810518,NA,NA,2.0270776598825,NA,9.04326909223616,NA,NA,NA,NA,NA,NA,NA,60.2235328543468,NA,1.6126500261202,17185664986074.4,NA,NA,NA,NA,NA,NA,3.18820583820343,2.80201106645201,NA,NA,12.5938313771435,7.04837460110564,76.0366573507797,2080648616,904682447,NA,NA,NA,2019
"East Asia & Pacific (excluding high income)","2019-01-01",49.080926367082,30.4475289991765,16023008.9,NA,6.88123264451836,NA,NA,97.6460019069744,15.7237251636759,NA,12535996.7,15546666.113565,131.460447793922,1.93321335810518,NA,NA,2.0270776598825,NA,9.04299405737498,NA,NA,NA,NA,NA,NA,NA,60.2234487897779,NA,1.6126500261202,17207134431205.9,NA,NA,NA,NA,NA,NA,3.18820583820343,2.80195203811724,NA,NA,12.6046571914151,7.07074921428879,76.0020203002054,2106391925,914435002,NA,NA,NA,2019
"Ecuador","2019-01-01",21.4607827347399,50.5802061523595,248360,2274,6.84020016993347,-0.488086521625519,0.141026481986046,99.09,17.73,NA,39631.4,74113.4694,69.8330649057819,0.266012515466136,NA,NA,NA,NA,13.3374007286542,32.9898577666523,-0.342753469944,0.226683154702187,NA,129,NA,72.95,59.2,NA,2.18363240921904,108108009000,-0.232956856489182,0.233014643192291,-0.5248042345047,0.155565276741982,-0.780544877052307,0.196675330400467,4.22565984725952,4.82940865,38.13,45.7,17.338,4.913,77.297,17343740,6246175,0.0327429585158825,0.122428424656391,6.84396771273186,2019
"Egypt, Arab Rep.","2019-01-01",3.93992666633181,0.0451855944547692,995450,18.1,14.5110720425304,-0.634925246238709,0.147090166807175,100,6.23,NA,217908.3,307452.9495,106.101432517957,9.15279959324812,2.19909578279476,-0.6689166666666,0.837149977684021,NA,NA,NA,-0.216252833604813,0.213010430335999,NA,114,NA,74.0708333333333,57.2828664,NA,1.18097179684711,318678815489.749,-1.11419188976288,0.233014643192291,-0.318304538726807,0.159411579370499,-0.742943406105042,0.196675330400467,2.60999989509583,1.36398911,NA,31.9,23.568,5.581,71.358,105618671,60487813,-1.4444568157196,0.118246532976627,NA,2019
"El Salvador","2019-01-01",57.707528957529,28.3967181467181,20720,1784,19.7941419474511,-0.517048239707947,0.141026481986046,97.36,19.38,NA,7912.7,12495.49105,303.099276061776,0.0753241350024327,NA,NA,0.174669995903969,53.8790393562178,18.0814504146774,24.7593666042437,-0.514914095401764,0.226683154702187,NA,91,NA,68.8033333333333,50.49119407,NA,1.17383053617263,26881140000,-0.10641810297966,0.233014643192291,-0.847973704338074,0.155565276741982,-0.0211729817092419,0.196675330400467,3.38515996932983,4.71206713,32,38.8,16.416,7.451,72.559,6280217,1711610,0.11914150416851,0.122428424656391,38.18339398145,2019
"Equatorial Guinea","2019-01-01",6.80142602495544,87.5857397504456,28050,2156,NA,-1.54561865329742,0.221750870347023,66.5712509155273,8.12,NA,4876.5,10292.5386,55.3665240641711,1.53027528964195,NA,NA,NA,NA,9.30194361410621,11.4103961361878,-1.01650810241699,0.265440702438354,NA,178,NA,NA,49.13366302,NA,1.21408276469388,11364133546.2494,-0.156219750642776,0.254131972789764,-1.27920520305634,0.192536652088165,-1.67192566394806,0.253308564424515,NA,0.64342248,NA,NA,31.874,8.582,61.644,1553031,425111,-1.87990248203278,0.131279841065407,NA,2019
"Eritrea","2019-01-01",62.7020628070177,8.74145380877288,121080.546,384,NA,-1.38917064666748,0.168324619531631,50.2704086303711,80.55,NA,697.2,6179.328169,28.8966156462492,NA,NA,NA,NA,NA,NA,NA,-1.76978731155396,0.195091396570206,NA,189,NA,NA,8.832308384,NA,NA,NA,-0.698492646217346,0.247475668787956,-1.62150049209595,0.156950667500496,-2.17759895324707,0.177510067820549,NA,0.78535897,NA,NA,28.941,6.309,67.3,3498818,2074379,-2.20644211769104,0.128029227256775,NA,2019
"Estonia","2019-01-01",23.1204678362573,57.0385964912281,42750,626,44.4506708145063,1.55827558040619,0.14079812169075,100,31.34,NA,10060.7,13174.99211,31.0385497076023,2.27725931243518,NA,NA,1.63337004184723,14.0530835439573,21.2929535588773,36.1159708947234,1.16854131221771,0.219474926590919,NA,18,25.4,86.07375,90.2289282,NA,2.02401882148264,31081901909.2151,0.633256256580353,0.227150216698647,1.27434396743774,0.143244698643684,1.58962881565094,0.195882186293602,5.30190992355347,5.07566547,24.3,30.8,10.6,11.6,78.6463414634147,1326898,410662,1.18105804920197,0.125495418906212,1.95924986351187,2019
"Eswatini","2019-01-01",71.046511627907,28.8575581395349,17200,788,5.97391633182418,-0.28104093670845,0.195927083492279,77.0303955078125,65.47,NA,1169.5,3052.193508,68.0007558139535,2.59801620311075,8.25643095371751,2.41216666666667,NA,NA,NA,NA,-0.601965367794037,0.245676547288895,NA,121,NA,47.1870833333333,54.0343672,NA,1.88614769713679,4466214522.19539,-0.27455285191536,0.254131972789764,-0.460595190525055,0.183373749256134,-0.511614143848419,0.248066529631615,5.64554977416992,3.42137909,NA,NA,25.118,8.923,60.549,1169613,889128,-1.34256398677826,0.130746096372604,NA,2019
"Ethiopia","2019-01-01",33.8388588800509,15.1886785650104,1128570.858,848,11.4825187915187,-0.410455852746964,0.133365750312805,48.0476188659668,89.5,NA,17708,159695.3463,101.119564793866,15.8096321719345,NA,NA,NA,31.4488486740364,6.66174132174475,9.70541337731808,-0.623708486557007,0.178686946630478,NA,159,NA,53.5991666666667,16.15232553,NA,0.578180787195687,95912607970.1686,-1.30507278442383,0.233014643192291,-0.468411415815353,0.141399919986725,-0.897398233413696,0.158997043967247,4.48086881637573,0.73088509,NA,NA,33.123,6.439,65.838,114120594,89898498,-1.05923998355865,0.118750140070915,NA,2019
"Euro area","2019-01-01",43.1668729952649,38.6181750236607,2679977.496,NA,27.5545775509623,NA,NA,100,18.0104323291668,NA,2095558.337,2596337.784221,127.781943882412,1.44565976888251,NA,NA,2.26042624058537,NA,19.2119686522795,37.0958505727458,NA,NA,NA,NA,NA,NA,83.401139814466,NA,1.36396622850753,13418360523881.5,NA,NA,NA,NA,NA,NA,4.9102897644043,7.58322590024869,NA,NA,9.11170816929147,10.0449828068361,82.3277560167223,342452734,77970766,NA,NA,NA,2019
"Europe & Central Asia","2019-01-01",29.0891496373075,38.5022912674668,27444478.543,NA,25.3355696351617,NA,NA,99.9503382436111,14.0196776583139,NA,6034379.546716,8107241.254727,33.5652114343035,1.78415097403832,NA,NA,2.00682362876427,NA,19.5780575691838,35.6860792391518,NA,NA,NA,NA,NA,NA,81.2918949884948,NA,1.69357034285923,22910270792580.6,NA,NA,NA,NA,NA,NA,4.63002014160156,6.81694288381135,NA,NA,11.3696687365639,9.89759328031188,78.1862480378802,921179725,253685627,NA,NA,2.5,2019
"Europe & Central Asia (IDA & IBRD countries)","2019-01-01",28.0981683260621,39.2869462481332,22988583.9,NA,14.5410606164418,NA,NA,99.9005705884374,7.60488014385583,NA,3307604.6,4705785.923125,20.0532011021349,2.67599202639892,NA,NA,0.931412276828525,35.1796979863551,15.9638084838845,34.3076061823085,NA,NA,NA,NA,NA,NA,77.058319963708,NA,2.906927876344,4156449775997.6,NA,NA,NA,NA,NA,NA,3.91686010360718,3.59434724813857,NA,NA,13.2577656908964,9.93468566445502,74.3447743135936,460994696,153868700,NA,NA,NA,2019
"Europe & Central Asia (excluding high income)","2019-01-01",27.5081386966947,39.506948381983,22396429.9,NA,12.8065908821434,NA,NA,99.8852233051572,6.10219593533577,NA,2922190.2,4226258.525995,17.8417864715126,2.88986073718333,NA,NA,0.891341685489241,24.7141996588342,13.5231908981808,30.2649659053106,NA,NA,NA,NA,NA,NA,76.8699098568464,NA,3.19458136782409,3248044237780.69,NA,NA,NA,NA,NA,NA,4.05691492557525,3.29394977191805,NA,NA,13.7645106285176,9.65634542586054,73.9038168042535,399592320,128063650,NA,NA,NA,2019
"European Union","2019-01-01",41.2889041258475,39.797851757679,3996440.586,NA,27.5527272171374,NA,NA,99.9874478132819,19.3462835156226,NA,2729768.437,3397614.224451,111.941409204776,1.63052260754338,NA,NA,2.22400841512907,NA,20.2546312572677,37.5695925703302,NA,NA,NA,NA,NA,NA,82.7518160253807,NA,1.38857521944118,15692624900173,NA,NA,NA,NA,NA,NA,4.63002014160156,7.42209666458572,NA,NA,9.32860217410087,10.4025854012258,81.3148579639404,447367191,113010933,NA,NA,NA,2019
"Faroe Islands","2019-01-01",69.0078796561605,0.0573065902578797,1396,NA,NA,NA,NA,100,5.4,NA,NA,NA,37.0207736389685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3275684065.13139,NA,NA,NA,NA,NA,NA,7.64010000228882,NA,NA,NA,13.2,8,82.9463414634147,51681,29859,NA,NA,NA,2019
"Fiji","2019-01-01",17.1209633278599,62.0328407224959,18270,2592,43.8167844110164,0.727740585803986,0.328094869852066,96.0940475463867,26.48,NA,1393.5,2187.528938,50.2717569786535,1.7731018246027,3.70095879968205,3.46134560526818,NA,NA,22.7371349405127,26.7765008094921,0.810354948043823,0.458732217550278,NA,102,NA,57.6008333333333,77.18669679,NA,1.45535058541179,5481692621.61125,0.777670383453369,0.254322975873947,0.466517686843872,0.423325806856155,0.0488829016685486,0.392485946416855,5.06788015365601,2.49526525,NA,30.7,19.962,7.941,67.893,918465,397236,0.0214206520467997,0.14991506934166,NA,2019
"Finland","2019-01-01",7.48198598361465,73.7307932747672,303930,536,26.4216899622405,2.15014481544495,0.145307987928391,100,45.6,NA,40987.1,52762.97326,18.1673609054717,1.02409392963429,NA,NA,2.79682993888855,NA,20.6684788499862,37.0185693201811,1.99904680252075,0.216167613863945,NA,20,NA,88.4775,89.60738511,NA,1.34771113586857,268514916972.544,0.85165673494339,0.227150216698647,2.04878187179565,0.156860053539276,1.84962522983551,0.22064208984375,6.41710996627808,7.35499382,15.6,27.7,8.3,9.8,81.9829268292683,5521606,803615,1.56485080718994,0.123085588216782,1.46698296751276,2019
"Fragile and conflict affected situations","2019-01-01",34.5784319856797,23.1531502423226,20452600.404,NA,13.7621964659947,NA,NA,55.4915603371349,58.5434246079972,NA,854476.82,2341110.894472,46.812957476681,2.45280214062733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.0488603872903,NA,1.73393694294507,1825819675083.71,NA,NA,NA,NA,NA,NA,3.21377992630005,1.30860353565126,NA,NA,32.8857321506497,9.04802744619585,62.2668643672842,957446713,542157789,NA,NA,NA,2019
"France","2019-01-01",52.2706969320089,31.3567354631573,547557,867,20.6190327923605,1.27963018417358,0.144098669290543,100,15.53,NA,300561.6,412999.0434,123.070294051578,1.10825492288292,NA,NA,2.19179010391235,104.961161125435,24.5146627776513,46.3024611970209,1.36585938930511,0.216167613863945,NA,33,NA,86.3483333333333,83.33974409,NA,1.8364614707329,2728870246705.83,0.299382239580154,0.227150216698647,1.40021479129791,0.156860053539276,1.43873500823975,0.22064208984375,5.35443019866943,8.34206104,17.9,31.2,11.2,9.1,82.8268292682927,67388001,12999819,1.1164003610611,0.121991544961929,1.1692590431065,2019
"French Polynesia","2019-01-01",13.6848170556036,43.0596369922213,3471,NA,NA,NA,NA,100,7.67,NA,NA,NA,86.348890809565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6022276207.18983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.088,3.391,82.996,299717,114201,NA,NA,NA,2019
"Gabon","2019-01-01",8.58710754065277,91.3667869755889,257670,1831,NA,-0.875252842903137,0.155131623148918,90.3191452026367,89.78,NA,5274.5,15094.36318,8.70409826522296,2.46456756151187,NA,NA,NA,NA,11.4795282431197,13.5418676122117,-0.935714185237885,0.211578771471977,NA,169,NA,28.0545833333333,68.68550299,NA,1.58090171703068,16874405460.1964,-0.0742617398500443,0.238514930009842,-0.738471806049347,0.16826120018959,-0.941352605819702,0.212572857737541,2.73232007026672,1.66962576,NA,NA,28.354,6.856,66.603,2242785,230087,-1.04291653633118,0.123624786734581,NA,2019
"Gambia, The","2019-01-01",59.7826086956522,24.5454545454545,10120,836,17.3039432287462,-0.386162161827087,0.149425402283669,62.1,47.32,NA,606.9,2391.425602,247.913339920949,7.11567625631191,20.4680865814816,19.4865,NA,NA,NA,NA,-0.741122901439667,0.18739815056324,NA,155,NA,44.01875,28.80487199,NA,0.810245700699009,1813609679.15313,0.224721387028694,0.244456872344017,-0.388973623514175,0.155764371156693,-0.701143264770508,0.168958678841591,2.78892993927002,1.30072176,NA,NA,34.281,6.999,63.755,2508883,955107,-0.250296622514725,0.125593826174736,NA,2019
"Georgia","2019-01-01",34.1430421643402,40.6159159591308,69490,1026,40.2116454253783,0.746414840221405,0.154315188527107,100,24.69,NA,10549.6,17843.006,65.0855698239966,4.85289821696731,5.34640240504734,3.59169166666667,0.284680008888245,45.1535059311799,23.1173329727924,24.5976592948629,0.80954521894455,0.262870043516159,NA,7,4.5,80.0604166666667,68.84671356,NA,1.74992430839149,17470436258.5131,-0.488382637500763,0.2413479834795,0.272518426179886,0.153506264090538,1.03332614898682,0.214403584599495,3.80864000320435,2.7172761,NA,35.9,13.451,12.88,73.47,3720161,1523815,0.168719828128815,0.124417431652546,2.04200131510189,2019
"Germany","2019-01-01",47.7002776267209,32.6826755201923,349390,700,19.2447636336653,1.90006673336029,0.144098669290543,100,17.07,NA,658693.5,751652.422,237.822954291766,1.44565976888251,NA,NA,3.16770005226135,NA,11.408561409166,28.3871924359248,1.52456390857697,0.216167613863945,NA,22,NA,87.4979166666667,88.13451691,NA,1.26026775303381,3888226035921.49,0.574308574199677,0.227150216698647,1.61263310909271,0.156860053539276,1.72160816192627,0.22064208984375,5.11664009094238,9.02511978,17.4,31.7,9.4,11.3,81.2926829268293,83092962,18798952,1.35554444789886,0.121991544961929,0.749265097821008,2019
"Ghana","2019-01-01",55.3913158126044,35.0640766458645,227540,1187,34.2743070303237,-0.0877754911780357,0.13242894411087,83.5,42.6,NA,18039.1,36070.4143,138.535158653424,7.14364003330858,NA,NA,NA,NA,11.9969957643922,17.5109448878289,-0.265315860509872,0.178686946630478,NA,118,NA,61.9958333333333,45.00963073,NA,0.441936077881951,68337974418.7681,0.134411945939064,0.233014643192291,0.0377789214253426,0.141399919986725,-0.169835433363914,0.158997043967247,NA,1.38440955,NA,NA,28.572,7.143,64.74,31522290,13646945,0.549909234046936,0.11776677519083,1.81141661979507,2019
"Gibraltar","2019-01-01",NA,0,10,NA,NA,NA,NA,100,0,NA,NA,NA,3268.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.015,8.283,82.363,32685,0,NA,NA,NA,2019
"Greece","2019-01-01",45.5173622963538,30.2699767261443,128900,652,32.246024618593,0.0386894941329956,0.144098669290543,100,18.52,NA,59990.3,78649.7728,83.1775174553918,0.25300752203812,NA,NA,1.27566003799438,212.357912997338,26.1798097245255,47.0654086410269,0.34478572010994,0.216167613863945,NA,79,NA,85.3608333333333,75.67120669,NA,2.66695186650037,205257014892.498,0.181738212704659,0.227150216698647,0.179606944322586,0.156860053539276,0.527953088283539,0.22064208984375,3.58803009986877,3.99966383,30,33.1,7.8,11.7,81.6390243902439,10721582,2209932,0.812374591827393,0.123085588216782,0.737656733141517,2019
"Greenland","2019-01-01",0.592301132902911,0.000535997076379583,410450,NA,NA,1.1370575428009,0.354780375957489,100,10.84,NA,NA,NA,0.136983798270191,NA,NA,NA,NA,NA,NA,NA,0.808333098888397,0.427989453077316,NA,NA,NA,NA,NA,NA,NA,2997331094.25136,1.8838939666748,0.352926552295685,1.73792612552643,0.229800224304199,1.35923600196838,0.4747653901577,10.1543550491333,NA,NA,NA,15.1,9.8,72.0436585365854,56225,7280,1.26436722278595,0.267487943172455,NA,2019
